ds,yhat,yhat_lower,yhat_upper
2020-01-24,11960.135762537442,8124.994362758021,15624.803846333185
2020-01-25,2871.942491293822,-1315.8997325202586,6900.345484594053
2020-01-26,1978.7840127157378,-1857.538610901616,5996.1672788752985
2020-01-27,11402.571035934896,7338.609980831271,15338.67636337428
2020-01-28,13391.632959198476,9257.510477185313,17490.987892220222
2020-01-29,13719.972068345021,10005.92373222323,17979.39211137902
2020-01-30,13703.180350351253,9631.801379460796,17304.8753876121
2020-01-31,13277.131739480119,9426.87105842672,17532.94657868164
2020-02-01,4202.873954869006,482.36627259736593,8122.498968015046
2020-02-02,3322.76766570418,-789.3266928454582,7430.806576507852
2020-02-03,12757.699090279739,9240.031704810423,16966.27116373666
2020-02-04,14754.890097399948,10604.31363320517,18584.903203662423
2020-02-05,15087.194311280025,10945.668707231238,18890.58665169263
2020-02-06,15069.05706852363,10742.54274939446,18808.4070060344
2020-02-07,14635.250719267922,10449.326540564802,18677.191311962342
2020-02-08,5545.808120081365,1412.8898670920657,9689.30476766574
2020-02-09,4642.200792552486,1078.637536948468,8536.821857088158
2020-02-10,14044.58667684858,10377.611636071497,18155.598802217704
2020-02-11,15999.650489725442,12175.233625976654,19609.06435507829
2020-02-12,16279.924277330027,12186.93654004186,20371.694484266107
2020-02-13,16199.765272732224,12273.681095046197,20010.913969371417
2020-02-14,15694.102005513952,11773.8906311564,19429.610770038165
2020-02-15,6523.371173994043,2782.771497060925,10433.934294203724
2020-02-16,5529.691634113637,1380.4162730354726,9530.032788704513
2020-02-17,14834.100534197773,11038.45077741755,18689.986032662287
2020-02-18,16684.374922080235,12613.484092702885,20741.101577636855
2020-02-19,16854.3269384969,12750.346915030606,20982.199236216667
2020-02-20,16659.750423246966,12562.186181498666,20843.839744351386
2020-02-21,16037.130769355996,11703.708731069513,20127.02806448838
2020-02-22,6748.5415707424545,2916.0105375601825,10812.874881036925
2020-02-23,5637.775568831403,1468.734452677016,9406.696595272966
2020-02-24,14827.536165202044,10784.834867047892,18612.227948002062
2020-02-25,16567.21411249462,12399.437050712851,20658.158027898095
2020-02-26,16632.138798888154,12683.168574608399,20432.290917332954
2020-02-27,16339.48322997881,12433.533215420346,20070.16937122231
2020-02-28,15626.935762236333,11488.54866397082,19732.52327024585
2020-02-29,6257.563258814484,2619.3147218686036,10423.820590082658
2020-03-01,5075.914173679752,1273.7231003635754,8853.734224222613
2020-03-02,14205.18867770577,10128.316187269982,18205.957269120147
2020-03-03,15895.00110802558,11966.45286972727,19845.949607319926
2020-03-04,15920.624625541743,11865.818297337733,19847.63861417521
2020-03-05,15598.897449421338,11740.926523084096,19571.234763092223
2020-03-06,14866.90375892425,11087.113936188432,18898.03671394595
2020-03-07,5486.853755216177,1441.5454213215705,9493.258520704567
2020-03-08,4302.21099044855,162.43165026647856,8569.308843434823
2020-03-09,13434.89347157577,9326.194124137934,17194.518084418087
2020-03-10,15133.07302182625,10955.116437500428,18679.68616537983
2020-03-11,15170.461816941568,11155.280276635125,18846.57448649545
